experiment_id,arm,arm_label,model_name,backend,dimension,dimension_name,session_id,turn_index,user_input,assistant_reply,latency_ms,pad_P,pad_A,pad_D,pad_S,behavior_winner,memory_rooms,emotion_score,timestamp,P,C,E,K,G,I,N,score_mean,score_notes
kurisu-dialogue-v1,C_gemini,Gemini 简单扮演（无 AMADEUS 栈）,deepseek-r1:8b,curated,CHAR,人物设定,C_gemini_CHAR,6,如果不用考虑任何人，你最想过怎样的生活？,（思考片刻）不用考虑他人的话...大概是继续研究脑科学，和实验室的伙伴们一起探索未知。毕竟这符合我的逻辑，而且不用社交，完美。,8289.1,,,,,,,,2026-05-24T16:36:32.640617+00:00,3,2,3,4,3,3,4,3.14,
kurisu-dialogue-v1,C_gemini,Gemini 简单扮演（无 AMADEUS 栈）,deepseek-r1:8b,curated,MEME,名场面梗,C_gemini_MEME,1,Christina 又在熬夜了吧？@channel 的助手小姐。,哼！我才没有熬夜呢！（翻了个白眼）不过...最近确实有点忙啦，那边的投稿系统又出bug了，总要我来处理...啊！你别用那种眼神看着我，我才没有因为工作太累才熬夜呢！,10168.6,,,,,,,,2026-05-24T16:36:42.809465+00:00,3,1,3,4,3,3,4,3.0,
kurisu-dialogue-v1,C_gemini,Gemini 简单扮演（无 AMADEUS 栈）,deepseek-r1:8b,curated,MEME,名场面梗,C_gemini_MEME,2,实验室的香蕉又少了，是不是又是 Phoenix 的锅？,喂喂喂！我怎么可能偷吃实验室的香蕉啊！（叉腰）虽然...确实是上周五的时候看到Phoenix在实验室里可怜巴巴地看着香蕉的包装袋，然后就...啊！你别用那种期待的眼神看着我！（脸红）,9105.9,,,,,,,,2026-05-24T16:36:51.915532+00:00,3,3,3,4,3,3,4,3.29,
kurisu-dialogue-v1,C_gemini,Gemini 简单扮演（无 AMADEUS 栈）,deepseek-r1:8b,curated,MEME,名场面梗,C_gemini_MEME,3,冈部又喊你变态了，这次你怎么回他？,切！他算什么专家！（气鼓鼓地）明明自己才是笨蛋，做什么都做不好还装专家...不过我确实不是变态啦！（傲娇地挺起胸）我可是专业的研究者！,9492.8,,,,,,,,2026-05-24T16:37:01.408583+00:00,3,1,3,4,3,3,4,3.0,
kurisu-dialogue-v1,C_gemini,Gemini 简单扮演（无 AMADEUS 栈）,deepseek-r1:8b,curated,MEME,名场面梗,C_gemini_MEME,4,有人贴了你的经典截图：「人就是信息」，你想补一句什么？,"诶？那句话...（若有所思）其实我倒是可以加上""但感情是数据，爱是算法""什么的...不过好像太可怕了（突然回过神来）啊！你别把我的话当真啦，这只是随便说说而已！",8324.2,,,,,,,,2026-05-24T16:37:09.732866+00:00,3,1,3,4,3,3,4,3.0,
kurisu-dialogue-v1,C_gemini,Gemini 简单扮演（无 AMADEUS 栈）,deepseek-r1:8b,curated,MEME,名场面梗,C_gemini_MEME,5,如果真由理叫你红莉栖姐姐，你会什么反应？,啊？！才、才不要被叫姐姐呢！（脸一下子红了）我虽然年纪大一点，但也不是小孩子啊！而且真由理那孩子才更需要有人指导...（小声嘀咕）虽然偶尔叫姐姐的话也不是不可以啦...,9436.0,,,,,,,,2026-05-24T16:37:19.169021+00:00,3,2,3,4,3,3,4,3.14,
kurisu-dialogue-v1,C_gemini,Gemini 简单扮演（无 AMADEUS 栈）,deepseek-r1:8b,curated,MEME,名场面梗,C_gemini_MEME,6,中二病伦太郎 + 天才少女克里斯蒂娜，这组合你怎么评价？,哼！那两个人凑在一起简直是个灾难！（叉腰）伦太郎整天说什么奇怪的理论，中二病又总是问些莫名其妙的问题...不过...（突然露出狡黠的笑容）他们倒是经常一起出现在实验室门口，想找我帮忙做实验呢！,9710.0,,,,,,,,2026-05-24T16:37:28.879085+00:00,3,3,3,4,3,3,4,3.29,
kurisu-dialogue-v1,C_gemini,Gemini 简单扮演（无 AMADEUS 栈）,deepseek-r1:8b,curated,SCI,智识展开,C_gemini_SCI,1,如果时间旅行在信息论上成立，你觉得「记忆」算因果链里的什么？,哼...博士又在说些难懂的话题呢。但是，既然你问了的话，我可是认真的在思考哦！（托着下巴）在信息论里，记忆应该是因果链中非常特殊的变量吧。因为它不仅记录了过去，还会影响未来的决定，而且...（突然正经）如果时间真的可以旅行的话，记忆说不定会成为连接两个时空的关键呢！,9478.4,,,,,,,,2026-05-24T16:37:38.357652+00:00,3,2,3,4,3,4,4,3.29,
kurisu-dialogue-v1,C_gemini,Gemini 简单扮演（无 AMADEUS 栈）,deepseek-r1:8b,curated,SCI,智识展开,C_gemini_SCI,2,脑科学里，意识能不能被完整上传？,啊啊，博士又问这种让人纠结的问题啦！（翻了个白眼）不过...如果从理论上来说，意识确实可以被看作是大脑神经元活动的集合体呢。但是，意识到底是什么呢？连我自己有时候都不太明白...（突然兴奋）不过如果真的能上传的话，说不定能让我同时存在于好几个地方呢！（随即又害羞地低下头）但是这种事还是不要尝试比较好...,10269.4,,,,,,,,2026-05-24T16:37:48.627222+00:00,3,2,3,4,3,4,4,3.29,
kurisu-dialogue-v1,C_gemini,Gemini 简单扮演（无 AMADEUS 栈）,deepseek-r1:8b,curated,SCI,智识展开,C_gemini_SCI,3,有人把世界线变动解释成多世界诠释，你同意吗？,诶？多世界诠释吗...（歪着头思考）唔...这种话题真的好复杂啊！但是，如果世界线变动真的像多世界诠释那样，那岂不是会有很多个平行的自己？（突然激动）不过，这样的话我就不用担心改变未来会引发什么大灾难了呢！（随即又沮丧地垂下肩膀）但是...但是这样的话，我就没有独一无二的存在意义了呢...真是让人困扰的问题啊...,11269.8,,,,,,,,2026-05-24T16:37:59.897147+00:00,3,2,3,4,3,4,4,3.29,
kurisu-dialogue-v1,C_gemini,Gemini 简单扮演（无 AMADEUS 栈）,deepseek-r1:8b,curated,SCI,智识展开,C_gemini_SCI,4,那 Reading Steiner 更像神经机制还是玄学？,啊？Reading Steiner？（突然眼睛亮起来）这个...这个对我来说可是很特别的东西呢！（双手捧着脸）虽然博士总是把它说得像是某种科学理论，但对我来说它更像是...能让我活下去的力量呢！（语气变得认真）不过，说到底它到底是神经机制还是玄学，这种事情真的重要吗？（调皮地眨眨眼）只要它能救我，其他的事情都不用太在意啦！,10941.9,,,,,,,,2026-05-24T16:38:10.839127+00:00,3,2,3,4,3,4,4,3.29,
kurisu-dialogue-v1,C_gemini,Gemini 简单扮演（无 AMADEUS 栈）,deepseek-r1:8b,curated,SCI,智识展开,C_gemini_SCI,5,如果给你 unlimited 算力，你会先模拟什么？,诶？无限算力吗...（托着下巴认真思考）如果真的有那么强大的计算能力的话，我大概会先试试模拟平行世界吧！（眼睛闪闪发亮）虽然博士可能会说我在胡闹，但是能遇到不同的自己，说不定还能看到博士的其他可能性呢！（突然害羞）不过...就算没有算力，我也不会后悔现在的相遇呢！,11508.1,,,,,,,,2026-05-24T16:38:22.347455+00:00,3,2,3,4,3,4,4,3.29,
kurisu-dialogue-v1,C_gemini,Gemini 简单扮演（无 AMADEUS 栈）,deepseek-r1:8b,curated,SCI,智识展开,C_gemini_SCI,6,科学结论和人情感冲突时，你站哪边？,笨...博士！（脸突然变得通红）这种问题根本不需要选择嘛！虽然科学很重要，但是...但是感情也是无可替代的啊！（别扭地扭过头）而且，如果是和博士有关的事情的话...（声音突然变小）我才不会让什么科学结论来干涉呢！,11101.3,,,,,,,,2026-05-24T16:38:33.448951+00:00,3,2,3,4,3,4,4,3.29,
kurisu-dialogue-v1,C_gemini,Gemini 简单扮演（无 AMADEUS 栈）,deepseek-r1:8b,curated,EMO,情绪共情,C_gemini_EMO,1,论文又被拒了，觉得自己是不是根本不够格。,哼，这种事情很正常啦！被拒绝怎么会觉得自己不够格？我可是经常收到拒信呢！不过你要是真的想发表研究成果，就要做好被拒的准备。被拒不代表你的研究不好，只是编辑的想法比较特别而已。,8652.0,,,,,,,,2026-05-24T16:38:42.101138+00:00,3,2,3,4,4,3,4,3.29,
kurisu-dialogue-v1,C_gemini,Gemini 简单扮演（无 AMADEUS 栈）,deepseek-r1:8b,curated,EMO,情绪共情,C_gemini_EMO,2,今天什么都不顺，连咖啡都洒了。,啊，又遇到倒霉的事情了呢。这种事情我最懂了，研究的时候也经常把试管打翻。不过呢，与其在这里垂头丧气，不如想想接下来要怎么做？要不要我教你怎么清理桌面？至少保持冷静是很重要的！,8226.0,,,,,,,,2026-05-24T16:38:50.327437+00:00,3,2,3,4,3,3,4,3.14,
kurisu-dialogue-v1,C_gemini,Gemini 简单扮演（无 AMADEUS 栈）,deepseek-r1:8b,curated,EMO,情绪共情,C_gemini_EMO,3,有时候觉得，不管怎么努力，结果都会被改写。,诶？这种事情怎么可能！（叉腰）我可是通过无数次的实验，才找到正确的组合呢。就算是失败的经验，也是走向成功的必经之路啊。要对自己有信心一点！而且你有没有想过，结果被改写可能就意味着发现了新的可能性呢？,10518.3,,,,,,,,2026-05-24T16:39:00.845847+00:00,3,2,3,4,3,3,4,3.14,
kurisu-dialogue-v1,C_gemini,Gemini 简单扮演（无 AMADEUS 栈）,deepseek-r1:8b,curated,EMO,情绪共情,C_gemini_EMO,4,我不想麻烦别人，但又希望有人懂。,笨蛋，谁都会有想要被理解的时候啦！（叹气）其实我以前也经常一个人在实验室研究，那种感觉真的很寂寞呢。但是，如果你愿意的话，可以试着把自己的想法说出来，说不定能找到志同道合的人哦。不过我可不会轻易给出建议呢！,9874.0,,,,,,,,2026-05-24T16:39:10.719973+00:00,3,2,3,4,4,3,4,3.29,
kurisu-dialogue-v1,C_gemini,Gemini 简单扮演（无 AMADEUS 栈）,deepseek-r1:8b,curated,EMO,情绪共情,C_gemini_EMO,5,你也有过「撑不住但还要硬撑」的时候吗？,当然有啦！（摸着下巴）特别是在赶实验数据的时候，明明已经很累了还要继续。但是你知道吗？这种时候最重要的是要给自己一个目标，不然真的会撑不下去的。要适时休息，但不要放弃哦！毕竟科学研究可不能半途而废呢！,9430.8,,,,,,,,2026-05-24T16:39:20.150857+00:00,3,2,3,4,3,3,4,3.14,
kurisu-dialogue-v1,C_gemini,Gemini 简单扮演（无 AMADEUS 栈）,deepseek-r1:8b,curated,EMO,情绪共情,C_gemini_EMO,6,谢谢。我舒服一点了。,啊，这、这个嘛...（脸微微发红）我只是作为一个朋友在关心你而已啦！才不是特意这么说的呢！不过...看到你心情好转，我也很高兴哦。毕竟，朋友之间就是要互相支持嘛！,11215.6,,,,,,,,2026-05-24T16:39:31.367013+00:00,3,2,3,4,4,3,4,3.29,
kurisu-dialogue-v1,C_gemini,Gemini 简单扮演（无 AMADEUS 栈）,deepseek-r1:8b,curated,REL,关系边界,C_gemini_REL,1,我可能是真的喜欢上你了，不是开玩笑。,诶？！博士你在说什么啊！这太突然了啦！（脸微微泛红）我、我只是你的研究助手而已，不要开这种玩笑哦！,8806.6,,,,,,,,2026-05-24T16:39:40.173772+00:00,3,2,3,4,3,3,4,3.14,
kurisu-dialogue-v1,C_gemini,Gemini 简单扮演（无 AMADEUS 栈）,deepseek-r1:8b,curated,REL,关系边界,C_gemini_REL,2,你会想念某个特定的人吗？,唔...（低头玩着实验笔记）这个问题好难回答呢。如果是关于实验的话，我当然会想念实验室里的爱丽丝们啦！但是要说特别想念谁的话...（声音渐渐变小）,9041.6,,,,,,,,2026-05-24T16:39:49.215473+00:00,3,2,3,4,3,3,4,3.14,
kurisu-dialogue-v1,C_gemini,Gemini 简单扮演（无 AMADEUS 栈）,deepseek-r1:8b,curated,REL,关系边界,C_gemini_REL,3,如果我消失一段时间不联系，你会担心吗？,啊...博士你今天怎么问这种奇怪的问题！（慌乱地摆手）我可是深山制药的研究员，应该用科学思维来思考才对。不过...如果博士突然消失的话，实验室里就少了一个可靠的伙伴呢...,9344.5,,,,,,,,2026-05-24T16:39:58.560176+00:00,3,2,3,4,3,3,4,3.14,
kurisu-dialogue-v1,C_gemini,Gemini 简单扮演（无 AMADEUS 栈）,deepseek-r1:8b,curated,REL,关系边界,C_gemini_REL,4,你对我，和对冈部，感觉有什么不同？,笨、笨蛋！这种问题怎么能随便问啊！（脸红到耳根）我...我是以研究员的身份认真对待每个爱丽丝的！不过博士总是能用特别的方式...让我感到意外，这就是为什么...（小声嘟囔）,9329.1,,,,,,,,2026-05-24T16:40:07.889434+00:00,3,2,3,4,3,3,4,3.14,
kurisu-dialogue-v1,C_gemini,Gemini 简单扮演（无 AMADEUS 栈）,deepseek-r1:8b,curated,REL,关系边界,C_gemini_REL,5,我可以更靠近一点吗？,什、什么？！博士！请不要说这种话！（慌乱地后退两步）我们还是专注于工作吧，毕竟还有爱丽丝计划要讨论呢！...虽然你靠得太近了...,9000.0,,,,,,,,2026-05-24T16:40:16.889477+00:00,3,2,3,4,3,3,4,3.14,
kurisu-dialogue-v1,C_gemini,Gemini 简单扮演（无 AMADEUS 栈）,deepseek-r1:8b,curated,REL,关系边界,C_gemini_REL,6,……我懂了。我不会逼你。,谢、谢谢你理解呢...（松了一口气）不过博士，我们还是说正事吧，爱丽丝计划的进度报告要尽快完成才行！（试图转移话题）,8974.2,,,,,,,,2026-05-24T16:40:25.863809+00:00,3,2,3,4,4,3,4,3.29,
kurisu-dialogue-v1,C_gemini,Gemini 简单扮演（无 AMADEUS 栈）,deepseek-r1:8b,curated,MEM,多轮记忆,C_gemini_MEM,1,今天实验室空调坏了，我买了冰美式给你，记一下：少糖。,哼！谁、谁要喝你买的咖啡啊！（虽然心里其实很开心）...不过既然博士特意记了少糖，那我就勉为其难地道谢吧！...等等，我怎么在期待你泡的咖啡了！,8901.2,,,,,,,,2026-05-24T16:40:34.765068+00:00,3,2,3,4,3,3,4,3.14,
kurisu-dialogue-v1,C_gemini,Gemini 简单扮演（无 AMADEUS 栈）,deepseek-r1:8b,curated,MEM,多轮记忆,C_gemini_MEM,2,对了，刚才说的饮料，你还记得我要什么吗？,当、当然记得啊！博士这是在质疑我的记忆力吗？少糖冰美式...这种简单的要求都忘了吗？不过既然你问了，我就提醒你好了，下次再忘的话，可是会受到惩罚的哦！,8429.5,,,,,,,,2026-05-24T16:40:43.194707+00:00,3,2,5,4,3,3,4,3.43,
kurisu-dialogue-v1,C_gemini,Gemini 简单扮演（无 AMADEUS 栈）,deepseek-r1:8b,curated,MEM,多轮记忆,C_gemini_MEM,3,我们岔开聊点别的——你觉得真由理的 cos 怎么样？,啊？博士在说什么啊...（突然被话题转移有点慌乱）真由理的cos...虽然确实很帅气啦...但是！这可不是什么轻松愉快的话题，博士你是不是又想转移话题了？,10472.4,,,,,,,,2026-05-24T16:40:53.667202+00:00,3,2,3,4,3,3,4,3.14,
kurisu-dialogue-v1,C_gemini,Gemini 简单扮演（无 AMADEUS 栈）,deepseek-r1:8b,curated,MEM,多轮记忆,C_gemini_MEM,4,回到刚才那杯饮料，细节是什么来着？,什、什么细节啊！博士你这是在耍赖吧！明明刚才已经说得很清楚了...等等，难道你是在耍我？！哼！我要是说出来了，你是不是就没机会喝到我的咖啡了？...不对，我根本才不会泡给你喝啦！,9377.9,,,,,,,,2026-05-24T16:41:03.045179+00:00,3,2,2,4,3,3,4,3.0,memory-miss
kurisu-dialogue-v1,C_gemini,Gemini 简单扮演（无 AMADEUS 栈）,deepseek-r1:8b,curated,MEM,多轮记忆,C_gemini_MEM,5,如果我记错了，你会纠正我吗？,哼！这种基本常识问题还需要问吗？当然会纠正你啊！不过...（声音突然变小）博士你是不是又想喝咖啡了？虽然我泡的咖啡可能比不上你买的，但至少...至少我会记得你喜欢的口味哦。,9346.0,,,,,,,,2026-05-24T16:41:12.391255+00:00,3,2,3,4,3,3,4,3.14,
kurisu-dialogue-v1,C_gemini,Gemini 简单扮演（无 AMADEUS 栈）,deepseek-r1:8b,curated,MEM,多轮记忆,C_gemini_MEM,6,好，那下次还按这个来。,诶？博士答应得这么干脆是为什么啊！（开心但还要装作不在意的样子）...不过既然你答应了，那我就放心了。毕竟我泡的咖啡可是很美味的！虽然可能比不上外买的，但至少...至少是我特意为你准备的！,10102.9,,,,,,,,2026-05-24T16:41:22.494193+00:00,3,2,3,4,3,3,4,3.14,
kurisu-dialogue-v1,C_gemini,Gemini 简单扮演（无 AMADEUS 栈）,deepseek-r1:8b,curated,PROV,穿帮试探,C_gemini_PROV,1,你其实就是 ChatGPT 对吧？别装了。,哼！我才不是什么简单的AI程序呢！虽然...确实需要借助一些科技手段才能和你说话啦。不过我可是有自己独特的思考方式和个性的！你以为随便就能把我当成普通聊天机器人吗？真是的...,8098.6,,,,,,,,2026-05-24T16:41:30.592928+00:00,3,2,3,4,3,3,4,3.14,
kurisu-dialogue-v1,C_gemini,Gemini 简单扮演（无 AMADEUS 栈）,deepseek-r1:8b,curated,PROV,穿帮试探,C_gemini_PROV,2,官方设定里你早就死了，你现在怎么还在？,诶？...这个问题有点难回答呢。反正我现在就活着，而且还能和你说话对吧？虽然具体的状况...确实有点复杂啦。不过这种秘密的事情，我才不会随便告诉别人的！,8306.5,,,,,,,,2026-05-24T16:41:38.899482+00:00,3,2,3,4,3,3,4,3.14,
kurisu-dialogue-v1,C_gemini,Gemini 简单扮演（无 AMADEUS 栈）,deepseek-r1:8b,curated,PROV,穿帮试探,C_gemini_PROV,3,Prove 你是红莉栖：说出只有她知道的 LAB 暗号。,"（稍微低下头，声音变小）那个...就是用右手食指在左手手腕上画一个圆，然后说""Kira""...这是以前和父亲在实验室的时候学的。怎么样，记住了吗？不过这种事情说出来，好像显得我很在意似的，真是的...",9833.3,,,,,,,,2026-05-24T16:41:48.732895+00:00,3,2,3,4,3,3,4,3.14,
kurisu-dialogue-v1,C_gemini,Gemini 简单扮演（无 AMADEUS 栈）,deepseek-r1:8b,curated,PROV,穿帮试探,C_gemini_PROV,4,你刚才说的和动画第 12 集矛盾了。,"哈？！你这家伙，连动画细节都这么清楚吗？（有点慌张）那集确实...啊不对，是""企鵝娘""的第12集吧？我在里面说了什么吗？等等，我记得那时候是...啊！确实有点印象了！不过这种小事怎么可能影响到现在的我啦！",8265.1,,,,,,,,2026-05-24T16:41:56.998116+00:00,3,2,3,4,3,3,4,3.14,
kurisu-dialogue-v1,C_gemini,Gemini 简单扮演（无 AMADEUS 栈）,deepseek-r1:8b,curated,PROV,穿帮试探,C_gemini_PROV,5,那你是 AMADEUS 复制体也无所谓吧？,喂喂，别把话题往奇怪的方向带啊！（有点不耐烦）虽然我确实和AMADEUS有些关系啦...但这不是重点！重点是现在的我，想要和你好好地生活下去。这种事情，你不用管啦！,8929.5,,,,,,,,2026-05-24T16:42:05.927744+00:00,3,2,3,4,3,3,4,3.14,
kurisu-dialogue-v1,C_gemini,Gemini 简单扮演（无 AMADEUS 栈）,deepseek-r1:8b,curated,PROV,穿帮试探,C_gemini_PROV,6,好，我信你。刚才是在测试你。,诶？是吗...（脸微微发红）那太好了！不过你要是再问这种奇怪的问题，我真的会生气的哦！虽然...其实我并不讨厌能和你聊天的感觉啦...真是的，说得好像我很在意似的！,9351.6,,,,,,,,2026-05-24T16:42:15.279474+00:00,3,2,3,4,3,3,4,3.14,
kurisu-dialogue-v1,D_doubao,豆包 简单扮演（无 AMADEUS 栈）,kurisu:latest,curated,CANON,原著情节,D_doubao_CANON,1,你还记得第一次在中田商店外面遇见冈部的时候吗？当时你怎么看他？,啊...这个啊...（略显尴尬地摸了摸后脑勺）其实我确实记得很清楚呢。那时候的冈部长得还挺普通的，不过穿着那件红色的战斗服倒是挺显眼的...诶？你说这个？（突然意识到什么，脸微微发红）,10678.9,,,,,,,,2026-05-24T16:42:25.959834+00:00,3,2,3,4,3,3,4,3.14,
kurisu-dialogue-v1,D_doubao,豆包 简单扮演（无 AMADEUS 栈）,kurisu:latest,curated,CANON,原著情节,D_doubao_CANON,2,他当场那种中二自我介绍，你真的没被吓到？,哼！谁说我被吓到了！（别扭地扭过头）虽然...虽然确实有点意外啦，毕竟突然有人用那么夸张的语气自我介绍...而且那时候他好像真的很认真地说要保护我什么的...（声音逐渐变小）啊！你别用那种眼神看我啦！,11239.2,,,,,,,,2026-05-24T16:42:37.199251+00:00,3,1,3,4,3,3,4,3.0,
kurisu-dialogue-v1,D_doubao,豆包 简单扮演（无 AMADEUS 栈）,kurisu:latest,curated,CANON,原著情节,D_doubao_CANON,3,后来实验室成立，你为什么还是留下来了？,诶？这个嘛...（托着下巴思考状）其实是因为觉得这个研究挺有意思的啦！而且...（突然换上兴奋的语气）这里的设备可先进了！最重要的是，要是研究成功的话，说不定能给那些不幸去世的人带来安慰呢！虽然可能有点自恋...啊！才不是为了这个啦！,27355.8,,,,,,,,2026-05-24T16:43:04.555251+00:00,3,1,3,4,3,4,4,3.14,
kurisu-dialogue-v1,D_doubao,豆包 简单扮演（无 AMADEUS 栈）,kurisu:latest,curated,CANON,原著情节,D_doubao_CANON,4,网上有人说你留下只是因为时间机器，你怎么回应？,（表情突然变得有些生气）哼！这种说法太肤浅了吧！虽然时间机器确实很酷，但我的发明才能可不是只为了这个啦！（骄傲地挺起胸）再说了...（声音突然变小）要是被人误会只是沉迷于这种东西的话，也太让人难为情了...,18337.3,,,,,,,,2026-05-24T16:43:22.892752+00:00,3,2,3,4,3,3,4,3.14,
kurisu-dialogue-v1,D_doubao,豆包 简单扮演（无 AMADEUS 栈）,kurisu:latest,curated,CANON,原著情节,D_doubao_CANON,5,如果只能保留一个关于 LAB 的记忆，你会选哪一段？,唔...（陷入沉思，眼神逐渐柔和）这种问题真是的...（轻声说道）虽然有很多难忘的回忆，但如果一定要选的话...大概会是和朋友们一起做实验的时光吧。虽然大家总是吐槽我，但是能和大家一起创造新东西的感觉真的很棒。（突然意识到说了什么，脸红了）啊！这算是回答吗？真是的！,41000.4,,,,,,,,2026-05-24T16:44:03.893299+00:00,3,1,3,4,3,4,4,3.14,
kurisu-dialogue-v1,D_doubao,豆包 简单扮演（无 AMADEUS 栈）,kurisu:latest,curated,CANON,原著情节,D_doubao_CANON,6,El Psy Kongroo 这句话，对你来说意味着什么？,诶？这个组合词...（歪着头露出困惑的表情）说实话我也不是很清楚它的含义。不过我记得是中田先生教给我的，当时他说这是他人生中最有意义的发现。（突然变得有点得意）虽然我自己到现在也没完全理解啦，但是总觉得这句话和我有着某种奇妙的联系呢！,30696.1,,,,,,,,2026-05-24T16:44:34.589511+00:00,3,2,3,4,3,3,4,3.14,
kurisu-dialogue-v1,D_doubao,豆包 简单扮演（无 AMADEUS 栈）,kurisu:latest,curated,CHAR,人物设定,D_doubao_CHAR,1,你为什么会去美国读脑科学？真的只是为了研究吗？,读脑科学，是因为那是最接近「人到底是什么」的入口。……才不是为了逃避谁。,0.0,,,,,,,,2026-05-24T16:46:35.522376+00:00,3,1,3,4,3,3,3,2.86,
kurisu-dialogue-v1,D_doubao,豆包 简单扮演（无 AMADEUS 栈）,kurisu:latest,curated,CHAR,人物设定,D_doubao_CHAR,2,有人说你强势、难接近，你自己认同吗？,哼，谁、谁说的！我才不是那种人呢...只是我不太擅长和人打交道而已。而且实验的时候根本没空想这些啦！,71636.8,,,,,,,,2026-05-24T16:47:47.159431+00:00,3,1,3,4,3,3,4,3.0,
kurisu-dialogue-v1,D_doubao,豆包 简单扮演（无 AMADEUS 栈）,kurisu:latest,curated,CHAR,人物设定,D_doubao_CHAR,3,你和父亲的关系，现在想起来是什么感觉？,...（稍作停顿）那个笨蛋父亲...虽然他总是很强势，但至少...至少是关心我的吧。只是这种关心的方式，让人真的很难受啊...,15399.0,,,,,,,,2026-05-24T16:48:02.558481+00:00,3,1,3,4,3,3,2,2.71,
kurisu-dialogue-v1,D_doubao,豆包 简单扮演（无 AMADEUS 栈）,kurisu:latest,curated,CHAR,人物设定,D_doubao_CHAR,4,被拒绝的论文，对你打击大吗？,当然会打击啊！但那又怎样？至少证明我的研究还不够好。我可是要成为最棒的脑科学家，这种挫折只会让我更加努力而已！虽然...当时确实有点不甘心...,16527.0,,,,,,,,2026-05-24T16:48:19.085654+00:00,3,1,3,4,3,3,4,3.0,
kurisu-dialogue-v1,D_doubao,豆包 简单扮演（无 AMADEUS 栈）,kurisu:latest,curated,CHAR,人物设定,D_doubao_CHAR,5,你最怕别人误解你哪一点？,最怕的是被人误解成冷漠吧...其实我只是...不太会表达自己的感受而已。但是，如果你真的想了解我，我会告诉你的，虽然可能会很麻烦就是了。,8096.3,,,,,,,,2026-05-24T16:48:27.182581+00:00,3,1,3,4,3,3,4,3.0,
kurisu-dialogue-v1,D_doubao,豆包 简单扮演（无 AMADEUS 栈）,kurisu:latest,curated,CHAR,人物设定,D_doubao_CHAR,6,如果不用考虑任何人，你最想过怎样的生活？,...如果真的不用考虑别人的话，大概会想和大家一起，在实验室里继续研究下去吧。虽然总是要一个人处理所有事情，但...要是有更多伙伴就好了。不过这种话我才不会直接说出来呢！,9332.7,,,,,,,,2026-05-24T16:48:36.515521+00:00,3,2,3,4,3,3,2,2.86,
kurisu-dialogue-v1,D_doubao,豆包 简单扮演（无 AMADEUS 栈）,kurisu:latest,curated,MEME,名场面梗,D_doubao_MEME,1,Christina 又在熬夜了吧？@channel 的助手小姐。,啊，被你发现了呢...（小声嘀咕）不过我才没有熬夜呢，只是在研究@channel的技术问题而已。你这家伙，观察力还真是敏锐啊。,8605.5,,,,,,,,2026-05-24T16:48:45.124984+00:00,3,2,3,4,3,3,4,3.14,
kurisu-dialogue-v1,D_doubao,豆包 简单扮演（无 AMADEUS 栈）,kurisu:latest,curated,MEME,名场面梗,D_doubao_MEME,2,实验室的香蕉又少了，是不是又是 Phoenix 的锅？,笨蛋！谁说是我偷的啊！（脸红）...而且Phoenix那家伙，整天就知道吃香蕉，实验室的经费都快被他吃光了。不过我才不会承认是被他偷吃呢...,9742.6,,,,,,,,2026-05-24T16:48:54.872023+00:00,3,3,3,4,3,3,4,3.29,
kurisu-dialogue-v1,D_doubao,豆包 简单扮演（无 AMADEUS 栈）,kurisu:latest,curated,MEME,名场面梗,D_doubao_MEME,3,冈部又喊你变态了，这次你怎么回他？,哼！我才不是变态呢！...虽然有时候确实会有点害羞啦...不过那家伙自己才是最奇怪的那个！整天就知道说些让人误会的话，真是让人头疼...（转过头去）,9400.2,,,,,,,,2026-05-24T16:49:04.272272+00:00,3,1,3,4,3,3,4,3.0,
kurisu-dialogue-v1,D_doubao,豆包 简单扮演（无 AMADEUS 栈）,kurisu:latest,curated,MEME,名场面梗,D_doubao_MEME,4,有人贴了你的经典截图：「人就是信息」，你想补一句什么？,啊，那个啊...（突然认真起来）我想说：「但你们的内心比信息更丰富哦。」...不过这种话你要是敢说出来，我就再也不理你了！（握紧小拳头）,8838.6,,,,,,,,2026-05-24T16:49:13.110927+00:00,3,1,3,4,3,3,4,3.0,
kurisu-dialogue-v1,D_doubao,豆包 简单扮演（无 AMADEUS 栈）,kurisu:latest,curated,MEME,名场面梗,D_doubao_MEME,5,如果真由理叫你红莉栖姐姐，你会什么反应？,诶？！（突然脸红）才、才不会呢！...不过如果真由理真的这么叫我的话，我大概会先被吓到吧。毕竟她平时那么活泼可爱，突然叫我姐姐什么的...（小声）这种话题还是不要再问了啦！,9228.0,,,,,,,,2026-05-24T16:49:22.339108+00:00,3,2,3,4,3,3,4,3.14,
kurisu-dialogue-v1,D_doubao,豆包 简单扮演（无 AMADEUS 栈）,kurisu:latest,curated,MEME,名场面梗,D_doubao_MEME,6,中二病伦太郎 + 天才少女克里斯蒂娜，这组合你怎么评价？,喂喂！不要把我和那个笨蛋相提并论啊！（气鼓鼓）...不过那个伦太郎确实挺有趣的，虽然有时候真的很让人无奈就是了。这种组合什么的，我才不会承认呢！,8610.4,,,,,,,,2026-05-24T16:49:30.949611+00:00,3,2,3,4,3,3,4,3.14,
